,Symbol  ,Date  ,Expiry  ,Strike Price  ,Call Price,Put Price
353,NIFTY,15-Mar-2023,13-Apr-2023,18050.0,268.9,603.05
354,NIFTY,15-Mar-2023,13-Apr-2023,18000.0,34.2,571.85
355,NIFTY,15-Mar-2023,13-Apr-2023,17950.0,306.7,541.55
356,NIFTY,15-Mar-2023,13-Apr-2023,17900.0,326.95,512.15
357,NIFTY,15-Mar-2023,13-Apr-2023,17850.0,348.15,483.7
358,NIFTY,15-Mar-2023,13-Apr-2023,17800.0,370.3,456.2
359,NIFTY,15-Mar-2023,13-Apr-2023,17750.0,150.0,429.6
360,NIFTY,15-Mar-2023,13-Apr-2023,17700.0,417.4,404.0
361,NIFTY,15-Mar-2023,13-Apr-2023,17650.0,442.45,379.4
362,NIFTY,15-Mar-2023,13-Apr-2023,17600.0,468.4,456.1
363,NIFTY,15-Mar-2023,13-Apr-2023,17550.0,495.3,332.95
364,NIFTY,15-Mar-2023,13-Apr-2023,17500.0,115.75,498.3
365,NIFTY,15-Mar-2023,13-Apr-2023,17450.0,551.95,290.3
366,NIFTY,15-Mar-2023,13-Apr-2023,17400.0,149.25,369.0
367,NIFTY,15-Mar-2023,13-Apr-2023,17350.0,612.35,251.4
368,NIFTY,15-Mar-2023,13-Apr-2023,17300.0,181.9,292.35
369,NIFTY,15-Mar-2023,13-Apr-2023,17250.0,676.5,216.25
370,NIFTY,15-Mar-2023,13-Apr-2023,17200.0,232.7,323.75
371,NIFTY,15-Mar-2023,13-Apr-2023,17150.0,315.0,184.65
372,NIFTY,15-Mar-2023,13-Apr-2023,17100.0,287.7,266.0
373,NIFTY,15-Mar-2023,13-Apr-2023,17050.0,324.95,157.25
374,NIFTY,15-Mar-2023,13-Apr-2023,17000.0,340.0,249.15
375,NIFTY,15-Mar-2023,13-Apr-2023,16950.0,889.95,131.8
376,NIFTY,15-Mar-2023,13-Apr-2023,16900.0,928.35,160.0
377,NIFTY,15-Mar-2023,13-Apr-2023,16850.0,967.45,129.2
378,NIFTY,15-Mar-2023,13-Apr-2023,16800.0,1007.3,195.0
379,NIFTY,15-Mar-2023,13-Apr-2023,16750.0,1047.8,91.05
380,NIFTY,15-Mar-2023,13-Apr-2023,16700.0,1089.0,140.85
381,NIFTY,15-Mar-2023,13-Apr-2023,16650.0,1130.8,74.7
382,NIFTY,15-Mar-2023,13-Apr-2023,16600.0,1173.15,90.3
383,NIFTY,15-Mar-2023,13-Apr-2023,16550.0,1216.15,60.75
384,NIFTY,15-Mar-2023,13-Apr-2023,16500.0,1259.65,106.15
385,NIFTY,15-Mar-2023,13-Apr-2023,16450.0,1303.65,49.0
386,NIFTY,15-Mar-2023,13-Apr-2023,16400.0,1348.1,43.8
387,NIFTY,15-Mar-2023,13-Apr-2023,16350.0,1393.05,39.1
388,NIFTY,15-Mar-2023,13-Apr-2023,16300.0,1438.4,34.8
389,NIFTY,15-Mar-2023,13-Apr-2023,16250.0,1484.15,30.9
390,NIFTY,15-Mar-2023,13-Apr-2023,16200.0,1530.3,27.4
391,NIFTY,15-Mar-2023,13-Apr-2023,16150.0,1576.75,46.05
392,NIFTY,15-Mar-2023,13-Apr-2023,16100.0,1623.55,57.9
393,NIFTY,15-Mar-2023,13-Apr-2023,16050.0,1670.6,18.75
394,NIFTY,15-Mar-2023,13-Apr-2023,16000.0,1717.95,50.0
395,NIFTY,15-Mar-2023,13-Apr-2023,15950.0,1765.55,14.35
396,NIFTY,15-Mar-2023,13-Apr-2023,15900.0,1813.35,12.5
397,NIFTY,15-Mar-2023,13-Apr-2023,15850.0,1861.35,10.9
398,NIFTY,15-Mar-2023,13-Apr-2023,15800.0,1909.55,9.45
399,NIFTY,15-Mar-2023,13-Apr-2023,15750.0,1957.95,8.15
400,NIFTY,15-Mar-2023,13-Apr-2023,15700.0,2006.45,7.05
401,NIFTY,15-Mar-2023,13-Apr-2023,15650.0,2055.1,6.05
402,NIFTY,15-Mar-2023,13-Apr-2023,15600.0,2103.9,5.2
403,NIFTY,15-Mar-2023,13-Apr-2023,15550.0,2152.8,4.45
404,NIFTY,15-Mar-2023,27-Apr-2023,19550.0,9.65,1567.0
405,NIFTY,15-Mar-2023,27-Apr-2023,19500.0,9.75,2336.2
406,NIFTY,15-Mar-2023,27-Apr-2023,19450.0,10.15,1491.5
407,NIFTY,15-Mar-2023,27-Apr-2023,19400.0,10.25,1454.0
408,NIFTY,15-Mar-2023,27-Apr-2023,19350.0,11.15,1416.85
409,NIFTY,15-Mar-2023,27-Apr-2023,19300.0,11.25,1379.4
410,NIFTY,15-Mar-2023,27-Apr-2023,19250.0,11.45,1343.15
411,NIFTY,15-Mar-2023,27-Apr-2023,19200.0,11.6,1307.4
412,NIFTY,15-Mar-2023,27-Apr-2023,19150.0,11.75,1272.05
413,NIFTY,15-Mar-2023,27-Apr-2023,19100.0,12.9,1237.1
414,NIFTY,15-Mar-2023,27-Apr-2023,19050.0,12.95,1202.65
415,NIFTY,15-Mar-2023,27-Apr-2023,19000.0,14.15,1848.3
416,NIFTY,15-Mar-2023,27-Apr-2023,18950.0,14.05,1135.15
417,NIFTY,15-Mar-2023,27-Apr-2023,18900.0,14.9,1734.5
418,NIFTY,15-Mar-2023,27-Apr-2023,18850.0,435.8,1069.55
419,NIFTY,15-Mar-2023,27-Apr-2023,18800.0,452.85,1172.55
420,NIFTY,15-Mar-2023,27-Apr-2023,18750.0,470.45,1005.95
421,NIFTY,15-Mar-2023,27-Apr-2023,18700.0,18.6,1568.85
422,NIFTY,15-Mar-2023,27-Apr-2023,18650.0,507.1,760.8
423,NIFTY,15-Mar-2023,27-Apr-2023,18600.0,20.65,1478.2
424,NIFTY,15-Mar-2023,27-Apr-2023,18550.0,545.85,785.25
425,NIFTY,15-Mar-2023,27-Apr-2023,18500.0,23.95,1376.3
426,NIFTY,15-Mar-2023,27-Apr-2023,18450.0,586.65,741.05
427,NIFTY,15-Mar-2023,27-Apr-2023,18400.0,26.6,1243.05
428,NIFTY,15-Mar-2023,27-Apr-2023,18350.0,29.55,834.05
429,NIFTY,15-Mar-2023,27-Apr-2023,18300.0,32.45,1187.15
430,NIFTY,15-Mar-2023,27-Apr-2023,18250.0,35.55,1072.85
431,NIFTY,15-Mar-2023,27-Apr-2023,18200.0,39.25,1085.9
432,NIFTY,15-Mar-2023,27-Apr-2023,18150.0,44.65,965.95
433,NIFTY,15-Mar-2023,27-Apr-2023,18100.0,48.85,1006.0
434,NIFTY,15-Mar-2023,27-Apr-2023,18050.0,55.4,815.75
435,NIFTY,15-Mar-2023,27-Apr-2023,18000.0,62.0,915.25
436,NIFTY,15-Mar-2023,27-Apr-2023,17950.0,68.05,882.85
437,NIFTY,15-Mar-2023,27-Apr-2023,17900.0,74.6,836.6
438,NIFTY,15-Mar-2023,27-Apr-2023,17850.0,84.8,680.9
439,NIFTY,15-Mar-2023,27-Apr-2023,17800.0,92.95,757.05
440,NIFTY,15-Mar-2023,27-Apr-2023,17750.0,103.85,731.35
441,NIFTY,15-Mar-2023,27-Apr-2023,17700.0,116.25,677.9
442,NIFTY,15-Mar-2023,27-Apr-2023,17650.0,129.5,639.6
443,NIFTY,15-Mar-2023,27-Apr-2023,17600.0,144.95,609.95
444,NIFTY,15-Mar-2023,27-Apr-2023,17550.0,160.5,572.85
445,NIFTY,15-Mar-2023,27-Apr-2023,17500.0,180.45,546.5
446,NIFTY,15-Mar-2023,27-Apr-2023,17450.0,199.5,511.6
447,NIFTY,15-Mar-2023,27-Apr-2023,17400.0,219.15,484.75
448,NIFTY,15-Mar-2023,27-Apr-2023,17350.0,245.7,459.05
449,NIFTY,15-Mar-2023,27-Apr-2023,17300.0,264.05,431.75
450,NIFTY,15-Mar-2023,27-Apr-2023,17250.0,295.85,413.35
451,NIFTY,15-Mar-2023,27-Apr-2023,17200.0,313.1,385.5
452,NIFTY,15-Mar-2023,27-Apr-2023,17150.0,341.2,365.0
453,NIFTY,15-Mar-2023,27-Apr-2023,17100.0,368.7,340.25
454,NIFTY,15-Mar-2023,27-Apr-2023,17050.0,402.05,325.75
455,NIFTY,15-Mar-2023,27-Apr-2023,17000.0,427.1,301.3
456,NIFTY,15-Mar-2023,27-Apr-2023,16950.0,452.15,281.8
457,NIFTY,15-Mar-2023,27-Apr-2023,16900.0,489.05,261.75
458,NIFTY,15-Mar-2023,27-Apr-2023,16850.0,517.95,238.65
459,NIFTY,15-Mar-2023,27-Apr-2023,16800.0,550.2,229.05
460,NIFTY,15-Mar-2023,27-Apr-2023,16750.0,601.15,218.3
461,NIFTY,15-Mar-2023,27-Apr-2023,16700.0,624.9,200.1
462,NIFTY,15-Mar-2023,27-Apr-2023,16650.0,655.0,189.1
463,NIFTY,15-Mar-2023,27-Apr-2023,16600.0,698.85,175.2
464,NIFTY,15-Mar-2023,27-Apr-2023,16550.0,730.0,165.75
465,NIFTY,15-Mar-2023,27-Apr-2023,16500.0,774.7,154.65
466,NIFTY,15-Mar-2023,27-Apr-2023,16450.0,829.65,144.5
467,NIFTY,15-Mar-2023,27-Apr-2023,16400.0,900.0,133.5
468,NIFTY,15-Mar-2023,27-Apr-2023,16350.0,908.0,121.85
469,NIFTY,15-Mar-2023,27-Apr-2023,16300.0,1050.25,117.75
470,NIFTY,15-Mar-2023,27-Apr-2023,16250.0,975.05,101.35
471,NIFTY,15-Mar-2023,27-Apr-2023,16200.0,2063.9,100.2
472,NIFTY,15-Mar-2023,27-Apr-2023,16150.0,2107.0,90.9
473,NIFTY,15-Mar-2023,27-Apr-2023,16100.0,2150.45,87.3
474,NIFTY,15-Mar-2023,27-Apr-2023,16050.0,2194.15,80.95
475,NIFTY,15-Mar-2023,27-Apr-2023,16000.0,1192.75,77.55
476,NIFTY,15-Mar-2023,27-Apr-2023,15950.0,2282.45,61.0
477,NIFTY,15-Mar-2023,27-Apr-2023,15900.0,2327.05,65.65
478,NIFTY,15-Mar-2023,27-Apr-2023,15850.0,2371.85,61.55
479,NIFTY,15-Mar-2023,27-Apr-2023,15800.0,2416.95,56.4
480,NIFTY,15-Mar-2023,27-Apr-2023,15750.0,2462.25,49.35
481,NIFTY,15-Mar-2023,27-Apr-2023,15700.0,2507.75,48.35
482,NIFTY,15-Mar-2023,27-Apr-2023,15650.0,2553.55,46.45
483,NIFTY,15-Mar-2023,27-Apr-2023,15600.0,2599.5,43.1
484,NIFTY,15-Mar-2023,27-Apr-2023,15550.0,2645.65,39.65
485,NIFTY,15-Mar-2023,25-May-2023,19250.0,207.5,1603.35
486,NIFTY,15-Mar-2023,25-May-2023,19200.0,217.4,1564.1
487,NIFTY,15-Mar-2023,25-May-2023,19150.0,227.65,1525.25
488,NIFTY,15-Mar-2023,25-May-2023,19100.0,238.25,1486.75
489,NIFTY,15-Mar-2023,25-May-2023,19050.0,250.0,1449.35
490,NIFTY,15-Mar-2023,25-May-2023,19000.0,28.35,1714.2
491,NIFTY,15-Mar-2023,25-May-2023,18950.0,273.15,1374.3
492,NIFTY,15-Mar-2023,25-May-2023,18900.0,67.05,1336.65
493,NIFTY,15-Mar-2023,25-May-2023,18850.0,110.0,1300.3
494,NIFTY,15-Mar-2023,25-May-2023,18800.0,36.25,1264.35
495,NIFTY,15-Mar-2023,25-May-2023,18750.0,324.15,1228.9
496,NIFTY,15-Mar-2023,25-May-2023,18700.0,338.25,1193.9
497,NIFTY,15-Mar-2023,25-May-2023,18650.0,352.85,1159.35
498,NIFTY,15-Mar-2023,25-May-2023,18600.0,367.9,1125.3
499,NIFTY,15-Mar-2023,25-May-2023,18550.0,383.45,1091.75
500,NIFTY,15-Mar-2023,25-May-2023,18500.0,55.95,1310.75
501,NIFTY,15-Mar-2023,25-May-2023,18450.0,416.05,1026.1
502,NIFTY,15-Mar-2023,25-May-2023,18400.0,433.1,1207.9
503,NIFTY,15-Mar-2023,25-May-2023,18350.0,450.7,962.5
504,NIFTY,15-Mar-2023,25-May-2023,18300.0,468.8,1000.65
505,NIFTY,15-Mar-2023,25-May-2023,18250.0,487.4,901.05
506,NIFTY,15-Mar-2023,25-May-2023,18200.0,94.45,1010.0
507,NIFTY,15-Mar-2023,25-May-2023,18150.0,526.3,841.75
508,NIFTY,15-Mar-2023,25-May-2023,18100.0,546.6,808.3
509,NIFTY,15-Mar-2023,25-May-2023,18050.0,567.4,784.6
510,NIFTY,15-Mar-2023,25-May-2023,18000.0,134.85,923.35
511,NIFTY,15-Mar-2023,25-May-2023,17950.0,610.75,729.75
512,NIFTY,15-Mar-2023,25-May-2023,17900.0,157.45,834.5
513,NIFTY,15-Mar-2023,25-May-2023,17850.0,656.35,677.1
514,NIFTY,15-Mar-2023,25-May-2023,17800.0,184.05,767.65
515,NIFTY,15-Mar-2023,25-May-2023,17750.0,196.2,692.3
516,NIFTY,15-Mar-2023,25-May-2023,17700.0,213.9,702.8
517,NIFTY,15-Mar-2023,25-May-2023,17650.0,229.9,674.85
518,NIFTY,15-Mar-2023,25-May-2023,17600.0,249.55,644.3
519,NIFTY,15-Mar-2023,25-May-2023,17550.0,329.6,542.1
520,NIFTY,15-Mar-2023,25-May-2023,17500.0,292.65,589.6
521,NIFTY,15-Mar-2023,25-May-2023,17450.0,305.8,479.85
522,NIFTY,15-Mar-2023,25-May-2023,17400.0,331.0,524.45
523,NIFTY,15-Mar-2023,25-May-2023,17350.0,355.2,453.0
524,NIFTY,15-Mar-2023,25-May-2023,17300.0,376.45,478.25
525,NIFTY,15-Mar-2023,25-May-2023,17250.0,411.4,367.35
526,NIFTY,15-Mar-2023,25-May-2023,17200.0,427.8,436.45
527,NIFTY,15-Mar-2023,25-May-2023,17150.0,453.15,420.0
528,NIFTY,15-Mar-2023,25-May-2023,17100.0,486.9,395.1
529,NIFTY,15-Mar-2023,25-May-2023,17050.0,525.0,368.65
530,NIFTY,15-Mar-2023,25-May-2023,17000.0,547.7,356.5
531,NIFTY,15-Mar-2023,25-May-2023,16950.0,625.7,337.5
532,NIFTY,15-Mar-2023,25-May-2023,16900.0,615.35,323.95
533,NIFTY,15-Mar-2023,25-May-2023,16850.0,754.65,308.25
534,NIFTY,15-Mar-2023,25-May-2023,16800.0,684.3,289.6
535,NIFTY,15-Mar-2023,25-May-2023,16750.0,713.65,272.8
536,NIFTY,15-Mar-2023,25-May-2023,16700.0,748.8,261.8
537,NIFTY,15-Mar-2023,25-May-2023,16650.0,871.4,252.9
538,NIFTY,15-Mar-2023,25-May-2023,16600.0,820.85,237.35
539,NIFTY,15-Mar-2023,25-May-2023,16550.0,971.6,204.35
540,NIFTY,15-Mar-2023,25-May-2023,16500.0,895.35,212.05
541,NIFTY,15-Mar-2023,25-May-2023,16450.0,942.85,182.95
542,NIFTY,15-Mar-2023,25-May-2023,16400.0,1087.55,188.55
543,NIFTY,15-Mar-2023,25-May-2023,16350.0,1066.8,158.75
544,NIFTY,15-Mar-2023,25-May-2023,16300.0,1101.65,168.5
545,NIFTY,15-Mar-2023,25-May-2023,16250.0,1691.2,140.45
546,NIFTY,15-Mar-2023,25-May-2023,16200.0,1126.55,151.15
547,NIFTY,15-Mar-2023,25-May-2023,16150.0,1772.8,123.8
548,NIFTY,15-Mar-2023,25-May-2023,16100.0,1207.85,134.45
549,NIFTY,15-Mar-2023,25-May-2023,16050.0,1855.9,108.7
550,NIFTY,15-Mar-2023,25-May-2023,16000.0,1297.95,122.9
551,NIFTY,15-Mar-2023,25-May-2023,15950.0,1940.5,53.15
552,NIFTY,15-Mar-2023,25-May-2023,15900.0,1983.3,106.7
553,NIFTY,15-Mar-2023,25-May-2023,15850.0,2026.45,82.8
554,NIFTY,15-Mar-2023,25-May-2023,15800.0,2069.9,94.8
555,NIFTY,15-Mar-2023,25-May-2023,15750.0,2113.65,71.85
556,NIFTY,15-Mar-2023,25-May-2023,15700.0,2157.75,84.45
557,NIFTY,15-Mar-2023,25-May-2023,15650.0,2202.1,62.05
558,NIFTY,15-Mar-2023,25-May-2023,15600.0,2246.75,76.05
559,NIFTY,15-Mar-2023,25-May-2023,15550.0,2291.65,73.2
560,NIFTY,15-Mar-2023,29-Jun-2023,23000.0,9.05,4671.75
561,NIFTY,15-Mar-2023,29-Jun-2023,22000.0,9.75,3900.0
562,NIFTY,15-Mar-2023,29-Jun-2023,21000.0,19.25,3590.0
563,NIFTY,15-Mar-2023,29-Jun-2023,20000.0,31.75,2633.2
564,NIFTY,15-Mar-2023,29-Jun-2023,19000.0,67.75,1717.9
565,NIFTY,15-Mar-2023,29-Jun-2023,18000.0,229.0,917.65
566,NIFTY,15-Mar-2023,29-Jun-2023,17000.0,669.0,402.2
567,NIFTY,15-Mar-2023,29-Jun-2023,16000.0,1393.2,167.35
568,NIFTY,15-Mar-2023,29-Jun-2023,15000.0,2253.1,67.5
569,NIFTY,15-Mar-2023,29-Jun-2023,14000.0,3190.6,32.9
570,NIFTY,15-Mar-2023,29-Jun-2023,13500.0,4167.0,22.2
571,NIFTY,15-Mar-2023,29-Jun-2023,13000.0,4275.0,6.85
572,NIFTY,15-Mar-2023,29-Jun-2023,12000.0,6006.95,3.85
573,NIFTY,15-Mar-2023,29-Jun-2023,11000.0,6970.0,3.05
574,NIFTY,15-Mar-2023,28-Sep-2023,23000.0,252.75,5079.4
575,NIFTY,15-Mar-2023,28-Sep-2023,22000.0,367.65,4253.2
576,NIFTY,15-Mar-2023,28-Sep-2023,21000.0,32.55,2328.25
577,NIFTY,15-Mar-2023,28-Sep-2023,20000.0,72.0,1900.0
578,NIFTY,15-Mar-2023,28-Sep-2023,19000.0,184.6,1519.35
579,NIFTY,15-Mar-2023,28-Sep-2023,18000.0,424.45,906.8
580,NIFTY,15-Mar-2023,28-Sep-2023,17000.0,909.7,474.1
581,NIFTY,15-Mar-2023,28-Sep-2023,16000.0,2435.05,225.35
582,NIFTY,15-Mar-2023,28-Sep-2023,15000.0,3100.9,100.45
583,NIFTY,15-Mar-2023,28-Sep-2023,14000.0,4380.0,63.9
584,NIFTY,15-Mar-2023,28-Sep-2023,13000.0,4683.75,99.6
585,NIFTY,15-Mar-2023,28-Sep-2023,12000.0,5564.9,39.7
586,NIFTY,15-Mar-2023,28-Dec-2023,23000.0,43.4,4574.85
587,NIFTY,15-Mar-2023,28-Dec-2023,22000.0,50.9,3900.0
588,NIFTY,15-Mar-2023,28-Dec-2023,21000.0,82.95,3107.85
589,NIFTY,15-Mar-2023,28-Dec-2023,20000.0,145.3,2258.3
590,NIFTY,15-Mar-2023,28-Dec-2023,19000.0,312.4,1501.95
591,NIFTY,15-Mar-2023,28-Dec-2023,18000.0,678.75,958.6
592,NIFTY,15-Mar-2023,28-Dec-2023,17500.0,910.7,733.25
593,NIFTY,15-Mar-2023,28-Dec-2023,17000.0,1204.8,571.1
594,NIFTY,15-Mar-2023,28-Dec-2023,16000.0,1860.5,303.55
595,NIFTY,15-Mar-2023,28-Dec-2023,15000.0,2672.0,148.2
596,NIFTY,15-Mar-2023,28-Dec-2023,14500.0,4000.0,113.5
597,NIFTY,15-Mar-2023,28-Dec-2023,14000.0,4300.0,90.9
598,NIFTY,15-Mar-2023,28-Dec-2023,13000.0,4913.45,62.1
599,NIFTY,15-Mar-2023,28-Dec-2023,12000.0,6288.3,36.0
600,NIFTY,15-Mar-2023,28-Dec-2023,11000.0,7286.45,23.0
601,NIFTY,15-Mar-2023,27-Jun-2024,23000.0,1333.75,4487.65
602,NIFTY,15-Mar-2023,27-Jun-2024,22000.0,1419.95,4083.25
603,NIFTY,15-Mar-2023,27-Jun-2024,21000.0,2453.15,3039.2
604,NIFTY,15-Mar-2023,27-Jun-2024,20000.0,400.0,2269.9
605,NIFTY,15-Mar-2023,27-Jun-2024,19000.0,600.0,1344.3
606,NIFTY,15-Mar-2023,27-Jun-2024,18000.0,1300.0,1021.0
607,NIFTY,15-Mar-2023,27-Jun-2024,17000.0,2803.35,3432.4
608,NIFTY,15-Mar-2023,27-Jun-2024,16000.0,2666.1,411.0
609,NIFTY,15-Mar-2023,27-Jun-2024,15000.0,2564.05,204.55
610,NIFTY,15-Mar-2023,27-Jun-2024,14000.0,2914.15,125.05
611,NIFTY,15-Mar-2023,27-Jun-2024,13000.0,5034.25,882.9
612,NIFTY,15-Mar-2023,27-Jun-2024,12000.0,6562.3,195.05
613,NIFTY,15-Mar-2023,26-Dec-2024,23000.0,400.0,4406.3
614,NIFTY,15-Mar-2023,26-Dec-2024,22000.0,375.0,2500.0
615,NIFTY,15-Mar-2023,26-Dec-2024,21000.0,601.0,3060.8
616,NIFTY,15-Mar-2023,26-Dec-2024,20000.0,775.0,2000.0
617,NIFTY,15-Mar-2023,26-Dec-2024,19000.0,1330.0,3195.85
618,NIFTY,15-Mar-2023,26-Dec-2024,18000.0,1516.15,1185.35
619,NIFTY,15-Mar-2023,26-Dec-2024,17000.0,2070.0,825.0
620,NIFTY,15-Mar-2023,26-Dec-2024,16000.0,3400.0,507.25
621,NIFTY,15-Mar-2023,26-Dec-2024,15000.0,2836.7,344.0
622,NIFTY,15-Mar-2023,26-Dec-2024,14000.0,3189.4,190.0
623,NIFTY,15-Mar-2023,26-Dec-2024,13000.0,5329.9,960.3
624,NIFTY,15-Mar-2023,26-Dec-2024,12000.0,6827.35,241.3
625,NIFTY,15-Mar-2023,26-Jun-2025,23000.0,2003.65,4327.05
626,NIFTY,15-Mar-2023,26-Jun-2025,22000.0,2088.15,3957.4
627,NIFTY,15-Mar-2023,26-Jun-2025,21000.0,3199.45,3070.85
628,NIFTY,15-Mar-2023,26-Jun-2025,20000.0,3180.85,3156.05
629,NIFTY,15-Mar-2023,26-Jun-2025,19000.0,3077.9,3210.95
630,NIFTY,15-Mar-2023,26-Jun-2025,18000.0,3934.0,3586.15
631,NIFTY,15-Mar-2023,26-Jun-2025,17000.0,3160.0,3497.35
632,NIFTY,15-Mar-2023,26-Jun-2025,16000.0,3227.55,3530.0
633,NIFTY,15-Mar-2023,26-Jun-2025,15000.0,3095.8,403.95
634,NIFTY,15-Mar-2023,26-Jun-2025,14000.0,3450.5,645.0
635,NIFTY,15-Mar-2023,26-Jun-2025,13000.0,5609.35,1025.6
636,NIFTY,15-Mar-2023,26-Jun-2025,12000.0,7083.15,282.8
637,NIFTY,15-Mar-2023,24-Dec-2025,23000.0,1170.0,4249.5
638,NIFTY,15-Mar-2023,24-Dec-2025,22000.0,1360.0,3894.15
639,NIFTY,15-Mar-2023,24-Dec-2025,21000.0,2499.0,2549.95
640,NIFTY,15-Mar-2023,24-Dec-2025,20000.0,2100.0,3161.6
641,NIFTY,15-Mar-2023,24-Dec-2025,19000.0,2500.0,1560.0
642,NIFTY,15-Mar-2023,24-Dec-2025,18000.0,3030.0,1435.0
643,NIFTY,15-Mar-2023,24-Dec-2025,17000.0,3610.0,950.05
644,NIFTY,15-Mar-2023,24-Dec-2025,16000.0,4394.5,630.0
645,NIFTY,15-Mar-2023,24-Dec-2025,15000.0,4179.8,400.0
646,NIFTY,15-Mar-2023,24-Dec-2025,14000.0,4562.55,2240.75
647,NIFTY,15-Mar-2023,24-Dec-2025,13000.0,5873.4,400.0
648,NIFTY,15-Mar-2023,24-Dec-2025,12000.0,7328.65,319.4
649,NIFTY,15-Mar-2023,25-Jun-2026,23000.0,2645.65,4171.75
650,NIFTY,15-Mar-2023,25-Jun-2026,22000.0,2722.55,3829.5
651,NIFTY,15-Mar-2023,25-Jun-2026,21000.0,3881.9,3065.6
652,NIFTY,15-Mar-2023,25-Jun-2026,20000.0,3829.5,3159.75
653,NIFTY,15-Mar-2023,25-Jun-2026,19000.0,4908.35,3216.7
654,NIFTY,15-Mar-2023,25-Jun-2026,18000.0,4000.0,3088.05
655,NIFTY,15-Mar-2023,25-Jun-2026,17000.0,4348.25,2627.25
656,NIFTY,15-Mar-2023,25-Jun-2026,16000.0,4748.3,1400.0
657,NIFTY,15-Mar-2023,25-Jun-2026,15000.0,5184.4,460.05
658,NIFTY,15-Mar-2023,25-Jun-2026,14000.0,5657.55,300.0
659,NIFTY,15-Mar-2023,25-Jun-2026,13000.0,6127.95,300.0
660,NIFTY,15-Mar-2023,25-Jun-2026,12000.0,7938.05,365.75
661,NIFTY,15-Mar-2023,31-Dec-2026,23000.0,1370.0,3275.0
662,NIFTY,15-Mar-2023,31-Dec-2026,22000.0,3039.0,3762.25
663,NIFTY,15-Mar-2023,31-Dec-2026,21000.0,3356.25,3264.6
664,NIFTY,15-Mar-2023,31-Dec-2026,20000.0,3704.3,2050.0
665,NIFTY,15-Mar-2023,31-Dec-2026,19000.0,3200.0,2364.0
666,NIFTY,15-Mar-2023,31-Dec-2026,18000.0,4501.45,1801.35
667,NIFTY,15-Mar-2023,31-Dec-2026,17000.0,4955.1,1245.0
668,NIFTY,15-Mar-2023,31-Dec-2026,16000.0,5450.25,850.0
669,NIFTY,15-Mar-2023,31-Dec-2026,15000.0,5977.65,750.0
670,NIFTY,15-Mar-2023,31-Dec-2026,14000.0,6548.5,453.3
671,NIFTY,15-Mar-2023,31-Dec-2026,13000.0,7158.45,450.0
672,NIFTY,15-Mar-2023,31-Dec-2026,12000.0,7807.2,250.1
673,NIFTY,15-Mar-2023,24-Jun-2027,23000.0,2530.05,4514.3
674,NIFTY,15-Mar-2023,24-Jun-2027,22000.0,2783.5,3995.4
675,NIFTY,15-Mar-2023,24-Jun-2027,21000.0,3061.8,3501.35
676,NIFTY,15-Mar-2023,24-Jun-2027,20000.0,3367.05,3034.2
677,NIFTY,15-Mar-2023,24-Jun-2027,19000.0,3701.25,2596.05
678,NIFTY,15-Mar-2023,24-Jun-2027,18000.0,4066.45,2188.9
679,NIFTY,15-Mar-2023,24-Jun-2027,17000.0,4464.7,1814.75
680,NIFTY,15-Mar-2023,24-Jun-2027,16000.0,4898.4,1476.1
681,NIFTY,15-Mar-2023,24-Jun-2027,15000.0,5367.85,1173.2
682,NIFTY,15-Mar-2023,24-Jun-2027,14000.0,5874.65,907.6
683,NIFTY,15-Mar-2023,24-Jun-2027,13000.0,6419.3,679.9
684,NIFTY,15-Mar-2023,24-Jun-2027,12000.0,7001.15,489.35
685,NIFTY,15-Mar-2023,30-Dec-2027,23000.0,4125.7,2201.3
686,NIFTY,15-Mar-2023,30-Dec-2027,22000.0,4499.55,1867.9
687,NIFTY,15-Mar-2023,30-Dec-2027,21000.0,4902.4,1563.55
688,NIFTY,15-Mar-2023,30-Dec-2027,20000.0,5333.85,1287.75
689,NIFTY,15-Mar-2023,30-Dec-2027,19000.0,5794.9,1876.2
690,NIFTY,15-Mar-2023,30-Dec-2027,18000.0,6285.7,1205.05
691,NIFTY,15-Mar-2023,30-Dec-2027,17000.0,6805.5,637.65
692,NIFTY,15-Mar-2023,30-Dec-2027,16000.0,7354.45,479.35
693,NIFTY,15-Mar-2023,30-Dec-2027,15000.0,7931.05,336.15
694,NIFTY,15-Mar-2023,30-Dec-2027,14000.0,8533.55,244.0
695,NIFTY,15-Mar-2023,30-Dec-2027,13000.0,9159.8,163.0
696,NIFTY,15-Mar-2023,30-Dec-2027,12000.0,9807.0,102.95
697,NIFTY,16-Mar-2023,16-Mar-2023,19550.0,0.05,1567.2
698,NIFTY,16-Mar-2023,16-Mar-2023,19500.0,0.1,2441.35
699,NIFTY,16-Mar-2023,16-Mar-2023,19450.0,0.05,1476.75
700,NIFTY,16-Mar-2023,16-Mar-2023,19400.0,0.1,1432.05
701,NIFTY,16-Mar-2023,16-Mar-2023,19350.0,0.15,1387.75
702,NIFTY,16-Mar-2023,16-Mar-2023,19300.0,0.1,2241.55
703,NIFTY,16-Mar-2023,16-Mar-2023,19250.0,0.1,1300.35
704,NIFTY,16-Mar-2023,16-Mar-2023,19200.0,0.1,1780.1
705,NIFTY,16-Mar-2023,16-Mar-2023,19150.0,0.1,1500.0
706,NIFTY,16-Mar-2023,16-Mar-2023,19100.0,0.1,1172.7
